Time,ADC Value,Std Deviation,Calibrated OD
22170,2257.07,155.6189,0.1840368
22200,2258.33,149.3605,0.1827013
22230,2256.78,153.3894,0.1843443
22260,2247.98,148.681,0.1936934
22290,2263.12,156.2829,0.1776312
22320,2258.31,149.9632,0.1827225
22350,2256.64,153.9731,0.1844928
22380,2262.36,148.4005,0.1784349
22410,2250.0,154.0612,0.1915442
22440,2254.35,149.5519,0.1869222
22470,2249.62,153.2214,0.1919481
22500,2255.6,148.8461,0.1855956
22530,2248.24,154.0164,0.1934167
22560,2251.25,148.1983,0.1902151
22590,2251.8,155.3393,0.1896305
22620,2257.17,147.8626,0.183931
22650,2253.93,154.9191,0.1873683
22680,2258.1,149.0477,0.182945
22710,2261.39,154.4705,0.1794614
22740,2255.87,149.6121,0.1853093
22770,2252.67,155.1602,0.1887064
22800,2252.73,149.4652,0.1886425
22830,2251.6,151.5164,0.1898429
22860,2255.3,150.2431,0.1859141
22890,2251.18,152.4938,0.1902896
22920,2258.58,148.8414,0.1824365
22950,2252.22,155.4634,0.1891843
22980,2260.17,149.6836,0.1807525
23010,2252.31,155.1178,0.1890886
23040,2256.61,148.9159,0.1845244
23070,2248.1,153.8766,0.1935656
23100,2253.59,149.3687,0.187729
23130,2250.56,156.8537,0.1909485
23160,2259.78,137.6121,0.1811654
23190,2248.22,154.4597,0.193438
23220,2255.37,149.535,0.1858397
23250,2249.98,153.9123,0.1915654
23280,2254.44,149.6427,0.1868268
23310,2251.08,154.798,0.1903957
23340,2252.89,147.1287,0.1884726
23370,2245.5,154.2413,0.1963348
23400,2261.28,148.0904,0.1795776
23430,2245.5,155.7986,0.1963348
23460,2250.44,147.6185,0.1910764
23490,2252.06,153.9208,0.1893543
23520,2245.4,148.8578,0.1964414
23550,2253.3,139.4282,0.188037
23580,2254.34,147.8323,0.1869327
23610,2255.06,155.0588,0.1861687
23640,2253.53,149.8754,0.1877928
23670,2257.58,156.9401,0.183496
23700,2250.28,148.3382,0.1912463
23730,2247.17,152.1617,0.1945558
23760,2253.61,147.7611,0.1877078
23790,2245.58,156.1532,0.1962495
23820,2254.0,147.6157,0.1872939
23850,2256.41,154.4053,0.1847368
23880,2256.61,148.5278,0.1845244
23910,2254.13,154.2121,0.187156
23940,2254.01,149.8461,0.1872833
23970,2246.09,155.2366,0.1957059
24000,2243.96,146.8579,0.1979764
24030,2258.6,154.6528,0.1824152
24060,2249.88,149.469,0.1916719
24090,2250.83,155.2692,0.1906615
24120,2251.46,146.9306,0.1899919
24150,2248.86,154.9795,0.1927568
24180,2250.9,148.4334,0.1905873
24210,2243.51,153.5946,0.1984564
24240,2253.32,147.8296,0.1880158
24270,2249.92,155.1264,0.1916293
24300,2248.36,148.4466,0.1932888
24330,2250.15,154.3235,0.1913848
24360,2257.44,143.2083,0.1836446
24390,2253.68,155.2732,0.1876337
24420,2250.22,148.5717,0.1913102
24450,2244.39,153.7262,0.197518
24480,2250.47,149.842,0.1910444
24510,2240.86,154.7093,0.2012844
24540,2245.91,148.1661,0.195898
24570,2246.86,154.29,0.1948858
24600,2250.37,148.8956,0.1911506
24630,2245.58,153.9268,0.1962495
24660,2254.09,148.3502,0.1871981
24690,2249.28,153.8073,0.19231
24720,2255.38,149.0122,0.1858293
24750,2256.97,156.9891,0.1841428
24780,2255.33,149.0873,0.1858822
24810,2251.58,153.5445,0.1898643
24840,2253.46,147.9035,0.1878673
24870,2249.36,154.7212,0.1922248
24900,2254.11,149.5418,0.187177
24930,2246.46,154.9588,0.195312
24960,2247.61,147.8793,0.1940871
24990,2242.09,151.3029,0.1999712
25020,2249.62,147.9188,0.1919481
25050,2250.1,154.6191,0.1914377
25080,2248.09,148.0553,0.1935762
25110,2248.99,154.1529,0.1926186
25140,2243.56,147.8916,0.198403
25170,2252.15,154.1957,0.1892588
25200,2246.03,148.3565,0.19577
25230,2247.52,152.5578,0.1941831
25260,2251.75,147.1098,0.1896837
25290,2249.65,154.1217,0.1919164
25320,2250.58,149.3647,0.1909273
25350,2246.29,153.7907,0.195493
25380,2240.53,147.4763,0.2016369
25410,2250.95,154.483,0.190534
25440,2244.68,147.8824,0.1972088
25470,2255.27,154.6755,0.185946
25500,2244.92,149.2558,0.196953
25530,2246.25,153.4411,0.1955357
25560,2252.28,146.1508,0.1891206
25590,2249.47,156.5384,0.1921078
25620,2255.56,148.264,0.1856383
25650,2249.74,153.7507,0.1918207
25680,2253.88,148.0046,0.1874214
25710,2252.39,154.1794,0.1890037
25740,2258.17,149.8856,0.182871
25770,2238.48,153.7228,0.2038274
25800,2243.18,147.4765,0.1988084
25830,2249.51,156.0727,0.1920652
25860,2244.57,149.8028,0.197326
25890,2249.77,153.6519,0.1917887
25920,2245.07,146.7382,0.196793
25950,2241.86,155.2807,0.2002168
25980,2251.08,150.0892,0.1903957
26010,2243.75,153.3053,0.1982003
26040,2244.54,147.5486,0.1973579
26070,2242.46,153.0678,0.1995766
26100,2244.42,146.3238,0.1974861
26130,2244.11,156.0662,0.1978163
26160,2250.18,149.1927,0.1913528
26190,2250.55,155.9712,0.1909593
26220,2242.71,147.6276,0.1993098
26250,2240.19,155.0954,0.2020001
26280,2254.27,149.2291,0.1870071
26310,2246.67,154.485,0.1950883
26340,2237.42,148.2878,0.2049609
26370,2249.67,152.1672,0.1918952
26400,2239.75,147.1496,0.2024701
26430,2254.1,153.4133,0.1871876
26460,2234.24,146.0425,0.2083642
26490,2248.37,153.7955,0.1932781
26520,2242.21,148.6739,0.1998434
26550,2234.2,153.0699,0.208407
26580,2244.8,147.7885,0.1970807
26610,2247.45,154.5609,0.1942578
26640,2238.71,147.8445,0.2035815
26670,2242.8,150.6109,0.1992138
26700,2252.28,153.0919,0.1891206
26730,2242.66,150.2661,0.1993632
26760,2242.18,153.533,0.1998755
26790,2246.86,148.6761,0.1948858
26820,2241.61,160.7913,0.2004837
26850,2239.14,149.7098,0.203122
26880,2244.97,152.7313,0.1968996
26910,2248.29,151.2511,0.1933634
26940,2237.29,151.4726,0.2050998
26970,2251.82,151.8886,0.1896092
27000,2254.2,151.834,0.1870815
27030,2238.4,150.6036,0.203913
27060,2245.37,152.5118,0.1964731
27090,2253.36,152.6237,0.1879733
27120,2248.77,153.2553,0.1928526
27150,2245.18,153.6177,0.1966758
27180,2237.73,152.4215,0.2046292
27210,2240.35,152.2055,0.2018291
27240,2250.16,153.1415,0.191374
27270,2246.63,151.5169,0.195131
27300,2241.2,152.932,0.2009215
27330,2239.05,150.0558,0.2032181
27360,2236.06,152.3459,0.2064157
27390,2241.68,149.4454,0.2004092
27420,2241.89,152.1638,0.200185
27450,2240.77,150.4414,0.2013806
27480,2237.78,152.4593,0.2045757
27510,2246.35,152.3942,0.195429
27540,2238.18,150.9306,0.2041482
27570,2234.73,150.7385,0.2078395
27600,2240.5,152.7661,0.2016689
27630,2239.95,150.4399,0.2022565
27660,2242.0,152.623,0.2000675
27690,2242.91,150.9822,0.1990964
27720,2235.58,152.9964,0.2069293
27750,2247.57,150.1452,0.1941298
27780,2238.72,151.7584,0.2035709
27810,2246.25,151.0059,0.1955357
27840,2246.47,154.2346,0.1953014
27870,2228.89,149.3362,0.2141012
27900,2238.82,151.9248,0.2034638
27930,2245.82,150.6738,0.1959937
27960,2242.4,154.388,0.1996407
27990,2232.97,137.0102,0.2097247
28020,2237.96,152.3299,0.2043833
28050,2247.21,151.4009,0.1945132
28080,2242.41,152.4514,0.1996299
28110,2243.47,149.981,0.1984991
28140,2237.74,153.4609,0.2046185
28170,2237.98,149.8984,0.2043619
28200,2232.98,152.3499,0.2097141
28230,2240.79,149.5554,0.2013591
28260,2245.57,152.3536,0.1962601
28290,2237.39,149.8675,0.204993
28320,2236.5,153.6003,0.2059448
28350,2244.77,152.2939,0.1971128
28380,2229.75,151.0289,0.2131779
28410,2235.85,150.5626,0.2066404
28440,2235.02,150.0169,0.207529
28470,2235.21,150.3826,0.2073255
28500,2236.59,152.1338,0.2058485
28530,2238.94,149.7139,0.2033358
28560,2238.67,152.9878,0.2036243
28590,2237.28,151.97,0.2051105
28620,2237.41,151.4606,0.2049715
28650,2225.7,149.9244,0.2175282
28680,2241.12,151.5521,0.2010067
28710,2246.88,152.8433,0.1948647
28740,2239.15,151.8808,0.2031114
28770,2233.41,151.2846,0.2092534
28800,2239.23,151.5198,0.2030258
28830,2239.24,153.4279,0.203015
28860,2240.67,152.9204,0.2014875
28890,2240.17,150.3154,0.2020216
28920,2233.4,155.8692,0.2092641
28950,2234.96,151.6602,0.2075932
28980,2228.28,150.6372,0.214756
29010,2231.85,150.8206,0.2109252
29040,2242.04,152.8067,0.2000247
29070,2242.04,149.9324,0.2000247
29100,2237.31,151.1784,0.2050783
29130,2241.39,151.1504,0.2007188
29160,2233.94,153.279,0.2086855
29190,2233.83,148.8286,0.2088033
29220,2230.14,152.7999,0.2127595
29250,2230.23,149.8075,0.2126628
29280,2233.27,152.6014,0.2094032
29310,2247.5,150.9611,0.1942044
29340,2233.96,151.9622,0.2086641
29370,2230.69,150.1372,0.2121694
29400,2230.87,150.49,0.2119761
29430,2238.27,151.4689,0.2040518
29460,2238.42,151.5998,0.2038915
29490,2233.09,150.0701,0.209596
29520,2237.61,151.4274,0.2047575
29550,2234.08,152.8472,0.2085355
29580,2229.01,152.733,0.2139721
29610,2227.67,148.8708,0.2154112
29640,2230.04,152.0731,0.2128667
29670,2234.82,149.6689,0.207743
29700,2237.88,151.5736,0.2044689
29730,2228.77,148.8695,0.2142298
29760,2241.74,152.2612,0.200345
29790,2232.64,150.7025,0.2100786
29820,2237.72,153.492,0.20464
29850,2224.41,149.2577,0.2189157
29880,2236.8,152.5463,0.2056238
29910,2222.24,149.1888,0.221251
29940,2222.6,151.1746,0.2208633
29970,2234.16,150.398,0.2084499
30000,2231.11,152.2072,0.2117187
30030,2223.9,149.3212,0.2194643
30060,2243.05,154.5094,0.198947
30090,2233.73,150.6042,0.2089104
30120,2234.57,151.1642,0.2080106
30150,2230.22,149.2826,0.2126736
30180,2228.73,152.4305,0.2142728
30210,2224.47,149.201,0.218851
30240,2229.45,152.082,0.2134999
30270,2230.79,151.7637,0.212062
30300,2232.63,152.4055,0.2100893
30330,2232.79,149.6275,0.2099177
30360,2232.95,152.8363,0.2097462
30390,2230.92,152.0288,0.2119227
30420,2234.14,145.3233,0.2084714
30450,2222.5,150.2917,0.2209711
30480,2223.36,149.8157,0.2200452
30510,2237.93,150.3931,0.2044155
30540,2227.71,150.21,0.2153682
30570,2230.25,149.5728,0.2126414
30600,2232.4,151.5964,0.2103358
30630,2232.42,149.3479,0.2103144
30660,2231.76,151.3426,0.2110218
30690,2220.43,148.7081,0.2232009
30720,2230.3,150.5648,0.2125877
30750,2233.84,149.7056,0.2087925
30780,2233.3,146.6183,0.209371
30810,2222.27,150.3737,0.2212187
30840,2236.67,152.6327,0.2057631
30870,2234.82,150.7718,0.207743
30900,2232.24,148.989,0.2105072
30930,2227.0,149.4479,0.2161309
30960,2223.97,150.3184,0.2193889
30990,2225.34,149.8682,0.2179152
31020,2234.87,150.7304,0.2076894
31050,2227.52,150.0356,0.2155723
31080,2218.04,150.3264,0.2257779
31110,2224.36,149.8357,0.2189693
31140,2224.28,151.7161,0.2190554
31170,2229.27,150.1348,0.213693
31200,2240.21,151.465,0.2019787
31230,2232.0,151.2347,0.2107644
31260,2228.19,150.6297,0.2148527
31290,2226.36,151.5877,0.2168186
31320,2225.72,151.1117,0.2175068
31350,2229.26,151.6255,0.2137037
31380,2229.4,150.4723,0.2135536
31410,2232.11,148.631,0.2106464
31440,2226.78,151.0336,0.2163673
31470,2228.89,152.0124,0.2141012
31500,2221.38,152.4387,0.2221774
31530,2230.47,150.3392,0.2124054
31560,2227.13,151.2452,0.2159914
31590,2226.97,151.2563,0.2161632
31620,2228.09,151.1182,0.21496
31650,2224.16,151.0987,0.2191846
31680,2228.0,151.5396,0.2150566
31710,2221.22,149.4267,0.2223498
31740,2231.6,151.4291,0.2111933
31770,2225.11,150.1578,0.2181626
31800,2235.92,151.8863,0.2065655
31830,2224.31,149.3629,0.2190231
31860,2225.73,155.6956,0.2174959
31890,2225.29,150.5378,0.2179691
31920,2223.88,151.7563,0.219486
31950,2230.92,151.7495,0.2119227
31980,2226.22,151.6891,0.2169693
32010,2228.22,149.2671,0.2148204
32040,2222.6,150.3323,0.2208633
32070,2229.76,149.2598,0.2131672
32100,2214.94,151.6476,0.2291248
32130,2223.63,149.291,0.219755
32160,2235.86,152.6034,0.2066296
32190,2217.62,149.503,0.226231
32220,2222.26,151.6618,0.2212296
32250,2217.73,149.211,0.2261123
32280,2218.42,149.522,0.225368
32310,2221.2,149.584,0.2223712
32340,2218.93,151.3838,0.224818
32370,2227.01,150.2368,0.2161202
32400,2226.93,150.8372,0.2162063
32430,2215.02,151.4358,0.2290383
32460,2224.98,152.2393,0.2183024
32490,2220.35,148.8805,0.223287
32520,2222.38,150.5855,0.2211004
32550,2232.71,150.3443,0.2100035
32580,2219.51,150.8237,0.2241925
32610,2225.68,150.5734,0.2175498
32640,2214.75,150.0869,0.2293299
32670,2216.63,148.7964,0.2272997
32700,2216.85,150.7325,0.227062
32730,2220.96,148.4772,0.2226299
32760,2217.15,151.5597,0.2267383
32790,2230.55,149.8144,0.2123195
32820,2217.36,147.871,0.2265116
32850,2226.99,148.1719,0.2161417
32880,2224.32,151.475,0.2190123
32910,2218.31,150.5132,0.2254865
32940,2213.64,149.5951,0.2305297
32970,2216.56,149.9258,0.2273751
33000,2228.77,149.701,0.2142298
33030,2224.31,151.2602,0.2190231
33060,2215.28,149.9812,0.2287574
33090,2217.43,150.4185,0.2264362
33120,2220.81,151.6772,0.2227913
33150,2228.95,151.0135,0.2140367
33180,2216.27,150.8648,0.2276882
33210,2219.11,148.124,0.2246237
33240,2213.89,151.575,0.2302595
33270,2207.93,148.4811,0.23671
33300,2223.35,151.5983,0.2200561
33330,2210.55,150.4481,0.2338721
33360,2212.94,150.7027,0.2312864
33390,2226.34,149.4684,0.2168402
33420,2213.34,151.2246,0.2308537
33450,2222.62,149.1777,0.2208418
33480,2220.98,149.7007,0.2226082
33510,2215.08,149.1948,0.2289733
33540,2218.26,149.9051,0.2255406
33570,2219.96,148.6259,0.2237076
33600,2212.04,150.4187,0.2322597
33630,2211.39,157.2745,0.2329631
33660,2224.5,151.9552,0.2188188
33690,2221.42,149.2473,0.2221343
33720,2213.13,151.5854,0.2310811
33750,2218.85,149.5717,0.2249041
33780,2215.39,151.808,0.2286386
33810,2212.77,149.9586,0.2314702
33840,2217.78,150.4603,0.2260584
33870,2215.3,150.7306,0.2287357
33900,2220.75,152.4444,0.2228561
33930,2219.62,149.2901,0.2240738
33960,2219.41,150.5008,0.2243005
33990,2214.95,144.3361,0.229114
34020,2213.69,150.014,0.2304756
34050,2218.45,149.9543,0.2253356
34080,2212.62,150.3011,0.2316323
34110,2212.64,149.1015,0.231611
34140,2211.07,151.4765,0.2333092
34170,2212.28,151.1315,0.2320002
34200,2207.96,144.9196,0.2366776
34230,2216.89,151.891,0.2270191
34260,2213.63,145.6604,0.2305405
34290,2209.03,153.4416,0.2355181
34320,2215.97,146.8962,0.2280122
34350,2220.45,138.2511,0.2231794
34380,2210.83,146.3249,0.233569
34410,2218.27,153.6224,0.2255299
34440,2210.1,147.0773,0.2343592
34470,2212.06,151.4612,0.2322381
34500,2212.22,147.6252,0.232065
34530,2207.22,150.7028,0.2374796
34560,2219.25,146.6781,0.2244729
34590,2218.43,152.505,0.2253573
34620,2211.63,148.0921,0.2327035
34650,2212.74,152.2515,0.2315027
34680,2211.3,148.0679,0.2330604
34710,2202.91,150.6714,0.2421569
34740,2203.91,146.9992,0.2410708
34770,2219.45,150.4769,0.2242573
34800,2213.08,147.2272,0.231135
34830,2211.16,151.2033,0.233212
34860,2216.34,147.1115,0.2276125
34890,2212.89,151.72,0.2313406
34920,2203.62,143.8773,0.2413855
34950,2193.69,151.403,0.2521932
34980,2211.23,145.6634,0.2331362
35010,2217.7,152.9105,0.2261448
35040,2203.74,145.3909,0.2412554
35070,2198.24,150.596,0.2472349
35100,2206.53,146.1112,0.2382277
35130,2213.43,153.5806,0.2307567
35160,2209.62,150.1269,0.234879
35190,2211.23,151.9424,0.2331362
35220,2207.64,146.732,0.2370243
35250,2206.81,152.5807,0.2379241
35280,2204.42,146.7897,0.2405172
35310,2206.42,151.7509,0.2383471
35340,2216.12,146.4378,0.22785
35370,2201.37,152.6437,0.2438301
35400,2197.33,145.9813,0.2482257
35430,2216.0,150.9798,0.2279797
35460,2210.55,146.7847,0.2338721
35490,2208.4,152.4644,0.2362007
35520,2204.3,147.6458,0.2406473
35550,2207.0,151.5178,0.2377181
35580,2219.33,146.7591,0.2243865
35610,2209.72,147.2461,0.2347708
35640,2198.39,146.6771,0.2470718
35670,2197.15,151.4249,0.248422
35700,2212.05,148.3093,0.2322489
35730,2208.07,150.3993,0.2365582
35760,2210.53,146.9595,0.2338937
35790,2207.41,150.7683,0.2372737
35820,2212.19,146.5902,0.2320976
35850,2202.56,150.2062,0.242537
35880,2204.29,146.1572,0.2406582
35910,2215.95,152.9595,0.2280339
35940,2204.2,146.8846,0.240756
35970,2210.47,150.5261,0.2339588
36000,2199.9,145.6726,0.2454287
36030,2213.91,152.2501,0.2302377
36060,2217.32,147.2645,0.2265548
36090,2200.2,151.4773,0.2451024
36120,2197.5,145.626,0.2480407
36150,2210.77,150.2839,0.233634
36180,2205.28,143.2102,0.2395837
36210,2202.47,152.284,0.2426348
36240,2210.2,145.2848,0.234251
36270,2196.34,151.4132,0.249304
36300,2197.12,144.2275,0.2484544
36330,2205.68,152.1007,0.2391498
36360,2206.71,142.2569,0.2380326
36390,2201.46,151.7316,0.2437324
36420,2206.94,144.6907,0.2377833
36450,2192.97,151.6186,0.2529787
36480,2202.85,145.6786,0.2422219
36510,2191.21,149.6141,0.2548998
36540,2201.59,145.2974,0.243591
36570,2207.18,151.5411,0.237523
36600,2211.96,146.3579,0.2323464
36630,2209.86,152.0668,0.2346191
36660,2197.56,145.1013,0.2479752
36690,2200.45,155.2833,0.2448305
36720,2198.98,144.4348,0.2464296
36750,2204.62,137.3491,0.2402998
36780,2205.05,145.8285,0.2398332
36810,2204.66,152.2355,0.2402567
36840,2208.42,147.2926,0.2361791
36870,2203.13,152.419,0.241918
36900,2219.22,146.6734,0.2245053
36930,2200.71,150.5722,0.2445478
36960,2198.12,144.4721,0.2473655
36990,2199.26,151.8164,0.2461248
37020,2208.62,147.9562,0.2359621
37050,2203.98,150.8774,0.2409947
37080,2202.63,145.7208,0.242461
37110,2199.62,151.4539,0.245733
37140,2201.47,145.7779,0.2437216
37170,2195.47,150.9346,0.2502522
37200,2203.56,146.1172,0.2414508
37230,2202.52,149.2389,0.2425805
37260,2206.27,147.3489,0.2385098
37290,2200.32,151.4718,0.2449718
37320,2198.0,145.4934,0.2474962
37350,2199.64,149.7095,0.2457115
37380,2197.79,148.4908,0.2477248
37410,2200.37,151.4485,0.2449172
37440,2196.18,143.7668,0.2494786
37470,2187.6,149.9434,0.2588453
37500,2208.4,144.9588,0.2362007
37530,2196.72,150.9976,0.2488902
37560,2192.14,141.1528,0.2538846
37590,2194.95,152.2104,0.2508191
37620,2200.27,144.2572,0.2450262
37650,2201.12,149.4043,0.2441019
37680,2194.39,144.887,0.2514297
37710,2188.02,151.0116,0.2583859
37740,2195.84,144.0999,0.2498488
37770,2209.55,149.6899,0.2349549
37800,2203.11,147.662,0.2419394
37830,2186.35,150.7604,0.260213
37860,2183.58,144.1996,0.2632465
37890,2189.42,149.7328,0.2568554
37920,2198.37,145.7527,0.2470933
37950,2198.15,148.6983,0.247333
37980,2189.98,146.9091,0.2562435
38010,2190.45,150.1568,0.25573
38040,2187.47,144.2933,0.2589875
38070,2195.46,150.8673,0.2502632
38100,2194.51,147.6974,0.2512987
38130,2192.06,149.6813,0.2539717
38160,2179.39,144.6865,0.2678429
38190,2196.83,151.3462,0.2487703
38220,2185.4,143.9468,0.2612532
38250,2186.0,149.4892,0.2605962
38280,2192.14,142.7862,0.2538846
38310,2195.69,149.9253,0.2500124
38340,2195.23,145.6487,0.2505138
38370,2196.33,150.5809,0.249315
38400,2184.98,145.1888,0.2617129
38430,2201.15,151.4145,0.2440695
38460,2198.39,144.9894,0.2470718
38490,2201.53,152.0687,0.2436562
38520,2200.39,148.0675,0.2448959
38550,2192.14,151.0161,0.2538846
38580,2187.68,143.604,0.2587579
38610,2191.57,149.4312,0.2545067
38640,2189.34,146.5017,0.2569428
38670,2195.57,150.1006,0.2501432
38700,2187.25,143.9931,0.2592282
38730,2184.56,147.6345,0.2621729
38760,2195.38,139.7593,0.2503505
38790,2179.46,150.8827,0.267766
38820,2196.95,146.0902,0.2486397
38850,2187.63,148.4112,0.2588127
38880,2207.22,145.8254,0.2374796
38910,2183.87,150.3498,0.2629287
38940,2189.91,146.5019,0.25632
38970,2185.21,150.3515,0.2614611
39000,2191.85,145.0861,0.2542009
39030,2193.46,150.9006,0.252444
39060,2181.69,146.9597,0.2653189
39090,2188.53,152.4828,0.2578283
39120,2194.26,145.0187,0.2515714
39150,2201.02,153.7744,0.2442106
39180,2188.56,146.0991,0.2577954
39210,2184.79,150.8471,0.2619211
39240,2182.6,145.9241,0.2643209
39270,2189.01,152.2948,0.2573036
39300,2203.78,147.5655,0.2412119
39330,2190.56,152.0315,0.2556098
39360,2194.64,146.8649,0.251157
39390,2190.39,149.6516,0.2557955
39420,2200.85,144.244,0.2443954
39450,2194.82,149.9727,0.2509606
39480,2179.82,145.6602,0.2673707
39510,2180.62,149.5333,0.2664926
39540,2186.99,144.3234,0.2595128
39570,2196.48,150.5957,0.2491516
39600,2183.18,144.7737,0.2636851
39630,2182.67,149.9596,0.2642442
39660,2176.43,142.6184,0.2710952
39690,2192.69,150.3433,0.2532841
39720,2178.48,144.5067,0.2688422
39750,2178.15,149.3284,0.2692048
39780,2192.5,144.2399,0.2534915
39810,2179.73,148.9803,0.2674695
39840,2182.65,145.7063,0.2642662
39870,2176.47,150.4891,0.2710511
39900,2188.83,143.5544,0.2575003
39930,2171.58,150.9687,0.2764333
39960,2184.43,143.5053,0.2623155
39990,2193.19,151.4581,0.2527387
40020,2176.69,145.1719,0.2708092
40050,2180.88,151.2543,0.2662075
40080,2169.52,144.9792,0.2787045
40110,2180.39,152.0359,0.2667452
40140,2183.11,146.9179,0.2637616
40170,2180.02,148.9861,0.2671511
40200,2182.73,145.2339,0.2641784
40230,2179.94,148.9818,0.267239
40260,2178.11,145.0103,0.2692485
40290,2188.56,150.7499,0.2577954
40320,2181.64,144.0573,0.2653738
40350,2178.03,136.4693,0.2693364
40380,2177.09,142.3993,0.2703695
40410,2171.26,150.1542,0.276786
40440,2177.32,135.224,0.2701166
40470,2173.74,150.3416,0.2740544
40500,2165.26,140.8258,0.2834077
40530,2176.9,150.3949,0.2705785
40560,2178.83,144.9113,0.2684576
40590,2175.63,150.2032,0.2719749
40620,2178.85,144.7479,0.2684357
40650,2168.54,149.8002,0.2797856
40680,2173.29,145.7083,0.2745498
40710,2162.07,149.4566,0.2869356
40740,2192.82,146.5591,0.2531422
40770,2169.68,149.0158,0.2785281
40800,2169.31,144.6,0.2789359
40830,2176.64,149.983,0.2708643
40860,2174.88,142.8297,0.2728
40890,2176.35,149.3286,0.2711829
40920,2176.06,145.3782,0.2715018
40950,2170.14,150.9015,0.2780208
40980,2182.39,146.0844,0.2645513
41010,2178.46,149.6647,0.2688641
41040,2175.61,143.9895,0.2719967
41070,2181.55,150.3815,0.2654724
41100,2169.97,146.1453,0.2782082
41130,2174.77,149.2513,0.2729208
41160,2191.58,138.7097,0.2544956
41190,2175.81,151.221,0.2717767
41220,2164.57,144.4668,0.2841703
41250,2186.77,152.1325,0.2597534
41280,2175.42,145.4673,0.2722059
41310,2175.22,150.3991,0.2724257
41340,2163.01,143.5771,0.2858955
41370,2169.48,149.7281,0.2787487
41400,2171.47,143.2168,0.2765546
41430,2167.9,148.435,0.280492
41460,2176.73,144.9092,0.2707652
41490,2168.04,149.488,0.2803374
41520,2178.71,144.6621,0.2685895
41550,2182.09,150.7256,0.2648801
41580,2180.37,143.0316,0.266767
41610,2164.12,150.0039,0.2846679
41640,2161.76,144.2943,0.2872789
41670,2177.46,149.136,0.2699629
41700,2167.9,143.6335,0.280492
41730,2170.98,146.0114,0.2770947
41760,2166.81,147.2518,0.2816953
41790,2173.49,147.0314,0.2743296
41820,2166.79,147.328,0.2817173
41850,2172.01,146.974,0.2759595
41880,2167.35,148.4148,0.281099
41910,2173.87,147.3957,0.2739112
41940,2173.45,148.6158,0.2743737
41970,2163.69,147.234,0.2851435
42000,2170.23,148.9174,0.2779215
42030,2173.43,146.6016,0.2743958
42060,2165.0,149.1002,0.2836951
42090,2165.38,146.7383,0.2832752
42120,2172.75,148.9503,0.2751446
42150,2167.8,147.5199,0.2806022
42180,2161.66,153.7447,0.2873897
42210,2180.76,148.4642,0.2663391
42240,2166.12,147.421,0.2824574
42270,2166.08,149.7918,0.2825016
42300,2156.87,146.9205,0.2926978
42330,2184.74,146.6353,0.2619758
42360,2165.19,148.8249,0.2834852
42390,2166.38,144.4782,0.2821705
42420,2176.32,148.0311,0.2712159
42450,2175.26,146.9309,0.2723817
42480,2176.65,146.1279,0.2708533
42510,2156.37,145.9163,0.2932526
42540,2178.63,147.8325,0.2686776
42570,2165.73,145.3467,0.2828884
42600,2175.03,156.962,0.2726348
42630,2166.24,146.0825,0.282325
42660,2154.33,147.1277,0.2955174
42690,2169.8,145.4792,0.2783956
42720,2165.7,147.9131,0.2829216
42750,2167.96,147.3895,0.2804258
42780,2158.07,145.6925,0.2913668
42810,2171.95,147.372,0.2760258
42840,2172.97,149.6553,0.2749023
42870,2169.09,144.8114,0.2791787
42900,2171.97,149.0766,0.2760038
42930,2164.63,145.0735,0.2841042
42960,2164.39,146.5125,0.2843695
42990,2179.6,148.8125,0.2676122
43020,2164.11,148.8627,0.2846789
43050,2165.38,146.3995,0.2832752
43080,2164.34,147.8192,0.2844245
43110,2172.83,145.4309,0.2750564
43140,2158.87,146.8866,0.2904799
43170,2168.78,148.4648,0.2795208
43200,2155.41,147.2564,0.2943183
43230,2159.02,146.2679,0.2903137
43260,2165.65,145.9856,0.2829769
43290,2167.57,145.8882,0.2808562
43320,2158.84,147.647,0.2905132
43350,2171.33,146.498,0.2767087
43380,2158.12,148.4141,0.2913114
43410,2154.81,146.2247,0.2949844
43440,2151.53,145.5635,0.2986296
43470,2169.91,147.1878,0.2782745
43500,2160.71,147.4771,0.2884415
43530,2153.23,143.78,0.2967397
43560,2165.24,149.4383,0.2834298
43590,2159.46,144.8004,0.2898263
43620,2152.25,145.545,0.297829
43650,2163.95,144.5764,0.2848559
43680,2171.24,148.7104,0.2768081
43710,2162.45,147.9905,0.2865153
43740,2169.53,147.5719,0.2786933
43770,2153.69,146.4172,0.2962286
43800,2155.0,147.8968,0.2947735
43830,2165.09,147.2779,0.2835956
43860,2166.78,146.1569,0.2817285
43890,2165.62,145.8929,0.2830098
43920,2160.04,146.608,0.2891835
43950,2163.84,146.3057,0.2849774
43980,2163.82,145.1457,0.2849996
44010,2158.52,144.2918,0.290868
44040,2154.8,145.886,0.2949955
44070,2176.2,147.6534,0.271348
44100,2165.43,146.3556,0.2832199
44130,2166.81,144.9486,0.2816953
44160,2152.86,145.9541,0.2971508
44190,2150.55,145.8532,0.2997198
44220,2158.78,148.0267,0.2905798
44250,2156.89,146.6859,0.2926758
44280,2151.2,147.1759,0.2989967
44310,2159.06,144.4972,0.2902694
44340,2164.37,147.9442,0.2843914
44370,2166.3,146.2059,0.2822586
44400,2155.33,146.5248,0.294407
44430,2158.44,146.854,0.2909568
44460,2167.3,148.4391,0.2811543
